0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52322 15112	5	 * 	264.69	DCR|3VULN|2DUR|1TLV|1DMG|1CDMG	1LHND|28aVULN|37DUR|4CDMG|5TLV|6DMG|9RCR
1223	25342 31115	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aLHND
1224	25344 21111	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6LHND|8RCR|9TLV|aTBNT
1225	25345 13332	6	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|29aVULN|3DUR|4DMG|5TLV|6MBVNT|7RCR|8CGEN
1226	25345 21132	8	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|27aVULN|3DUR|4DMG|5TLV|6ERES|8RCR|9BEXP
1227	25411 12232	7	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|29aVULN|3CGEN|4TLV|5DMG|6RCR|7DUST|8DUR
1228	25411 14232	6	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|29aVULN|3CGEN|4TLV|5DMG|6RCR|7DUST|8DUR
1229	32155 11373	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|24aVULN|3LHND|5TLV|6MBVNT|7DUR|8RCR|9DMG
1230	32156 11313	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|24aVULN|3LHND|5DMG|6MBVNT|7DUR|8RCR|9TLV
1231	32344 14112	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	17LWND|257VULN|347DUST|6RCR|7BPWR|8TLV|9DMG|aDUR
1232	32352 14112	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	17LWND|247VULN|357DUST|6RCR|7BPWR|8TLV|9DMG|aDUR
1233	32352 14421	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	17LWND|247VULN|357DUST|6RCR|7BPWR|8DMG|9DUR|aTLV
1234	32461 11316	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3ERES|5DMG|6RCR|8FEWX|9TLV|aDUR
1235	32624 41112	7	   	236.35	DCR|3VULN|1TLV|2CDMG|1DUR	1LWND|28aVULN|3DUR|45CDMG|6TLV|7RMIN|9RCR
1236	32624 42112	6	   	236.35	DCR|3VULN|1TLV|2CDMG|1DUR	1LWND|28aVULN|3DUR|45CDMG|6TLV|7CGEN|9RCR
1237	32654 13111	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aBEXP
1238	32654 13112	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1aLWND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV
1239	32656 21111	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aBEXP
1240	32656 21112	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1aLWND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV
1241	33354 14112	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	17LWND|237DUST|457VULN|6RCR|7BPWR|8TLV|9DMG|aDUR
1242	41311 11233	7	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LEGI|2RMIN|3MLV|4TLV|5DMG|6RCR|79aVULN|8DUR
1243	41311 11433	8	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LEGI|2RMIN|3MLV|4TLV|5DMG|6RCR|79aVULN|8DUR
1244	52111 11453	7	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|27aVULN|4TLV|5DMG|6RCR|8DUR|9LEGI
1245	52111 12232	7	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|29aVULN|4TLV|5DMG|6RCR|7DUST|8DUR
1246	52111 14232	6	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|29aVULN|4TLV|5DMG|6RCR|7DUST|8DUR
1247	52324 41112	7	   	236.35	DCR|3VULN|1TLV|2CDMG|1DUR	1LHND|28aVULN|3DUR|45CDMG|6TLV|7RMIN|9RCR
1248	52324 42112	6	   	236.35	DCR|3VULN|1TLV|2CDMG|1DUR	1LHND|28aVULN|3DUR|45CDMG|6TLV|7CGEN|9RCR
1249	52354 13111	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aBEXP
1250	52354 13112	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aLWND
1251	52354 13113	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aBELT
1252	52356 21111	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aBEXP
1253	52356 21112	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aLWND
1254	52356 21113	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aBELT
1255	53111 11232	7	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|2DUST|4TLV|5DMG|6RCR|79aVULN|8DUR
1256	62352 14112	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	17BEXP|247VULN|357DUST|6RCR|7BPWR|8TLV|9DMG|aDUR
1257	66211 11232	7	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	13BEXP|2LEGI|4TLV|5DMG|6RCR|79aVULN|8DUR
1258	25123 23416	7	   	236.35	DCR|3VULN|1TLV|2CDMG|1DUR	1MLV|269VULN|3LHND|4ERES|56CDMG|6BPWR|7TLV|8RCR|aDUR
1259	25142 31116	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3LHND|4DMG|56DUST|6BPWR|8RCR|9TLV|aDUR
1260	25142 31314	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3LHND|4DMG|56DUST|6BPWR|8DUR|9TLV|aRCR
1261	32154 13116	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|245VULN|3LHND|6RCR|7ERES|8DMG|9TLV|aDUR
1262	32156 21116	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3LHND|5DMG|6ERES|8RCR|9TLV|aDUR
1263	32156 21314	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3LHND|5DMG|6ERES|8DUR|9TLV|aRCR
1264	32256 21314	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3BEXP|5DMG|6ERES|8DUR|9TLV|aRCR
1265	32261 61433	2	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|236VULN|4DMG|5CGEN|7RCR|8DUR|9TBNT|aTLV
1266	32356 31314	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUST|5DMG|6CGEN|8DUR|9TLV|aRCR
1267	32461 21116	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3ERES|5DMG|6LHND|8RCR|9TLV|aDUR
1268	32461 21314	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3ERES|5DMG|6LHND|8DUR|9TLV|aRCR
1269	32634 11253	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|257VULN|3DUR|4RCVC|6RCR|8DUST|9DMG|aTLV
1270	32656 31111	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aTBNT
1271	32656 31113	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aERES
1272	32656 31133	8	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TBNT|aTLV
1273	52334 11253	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|257VULN|3DUR|4RCVC|6RCR|8DUST|9DMG|aTLV
1274	52356 31111	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aTBNT
1275	32135 16412	1	   	236.34	DCR|3VULN|2DMG|1DUR	19LWND|2DUR|39aVULN|47DMG|5ASPD|6RCR|89BEXP|9BPWR
1276	25341 31113	9	   	236.31	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aSELL
1277	26344 31113	9	   	236.31	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1MLV|26LWND|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aSELL
1278	25323 23153	7	   	236.25	DCR|3VULN|3CDMG|1DMG|1DUR	1MLV|268VULN|3DUR|4ERES|56aCDMG|6BPWR|7RCR|9DMG
1279	25323 23213	7	   	236.25	DCR|3VULN|3CDMG|1DMG|1DUR	1MLV|269VULN|3DUR|4ERES|56aCDMG|6BPWR|7RCR|8DMG
1280	25344 11211	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8DUST|9TLV|aTBNT
1281	41131 26112	5	   	236.25	DCR|3VULN|1TLV|2CDMG|1DUR	1LEGI|2RMIN|36CDMG|48aVULN|5TLV|7DUR|9RCR
1282	41135 26112	4	   	236.25	DCR|3VULN|1TLV|2CDMG|1DUR	1LEGI|2RMIN|36CDMG|48aVULN|5TLV|7DUR|9RCR
1283	22344 31111	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aTBNT
1284	25326 13732	6	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|29aVULN|3DUR|4ERES|5DMG|6MBVNT|7RCR|8TLV
1285	25342 31111	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aTBNT
1286	32225 33236	2	   	236.25	DCR|3VULN|1TLV|2CDMG|1DUR	1LWND|236VULN|49CDMG|5TLV|7RCR|8TBNT|aDUR
1287	32354 13116	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|245VULN|3DUST|6RCR|7ERES|8DMG|9TLV|aDUR
1288	32356 21116	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUST|5DMG|6ERES|8RCR|9TLV|aDUR
1289	32356 21314	10	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUST|5DMG|6ERES|8DUR|9TLV|aRCR
1290	32442 31116	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|267VULN|3ERES|4DMG|56DUST|6BPWR|8RCR|9TLV|aDUR
1291	32442 31314	10	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|267VULN|3ERES|4DMG|56DUST|6BPWR|8DUR|9TLV|aRCR
1292	32461 11216	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3ERES|5DMG|6RCR|8DUST|9TLV|aDUR
1293	32461 12216	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|248VULN|3ERES|5DMG|6RCR|7DUST|9TLV|aDUR
1294	32654 13111	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aTBNT
1295	32654 13113	10	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|245VULN|3DUR|6RCR|7aERES|8DMG|9TLV
1296	32656 21111	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aTBNT
1297	32656 21113	10	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUR|5DMG|6aERES|8RCR|9TLV
1298	52225 33336	2	   	236.25	DCR|3VULN|1TLV|2CDMG|1DUR	1LHND|236VULN|49CDMG|5TLV|7RCR|8BBNT|aDUR
1299	52354 13111	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aTBNT
1300	52356 21111	9	   	236.25	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aTBNT
1301	62531 62211	10	   	236.24	DCR|3VULN|2DMG|1DUR	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7LIT|8RCR|9LWND|aDUR
1302	12425 11431	10	   	236.22	DCR|2VULN|1TLV|1DMG|2ASPD|1DUR	14ASPD|2DUR|3CGEN|57VULN|6RCR|8LIT|9DMG|aTLV
1303	25344 11313	9	   	236.21	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1MLV|257VULN|3DUR|4DMG|6RCR|8FEWX|9TLV|aSELL
1304	25344 21113	9	   	236.21	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1MLV|257VULN|3DUR|4DMG|6LHND|8RCR|9TLV|aSELL
1305	32656 31113	9	   	236.21	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1LWND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aSELL
1306	52334 33512	8	   	236.21	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1LHND|25aVULN|3DUR|4RCVC|6SELL|7TLV|8DMG|9RCR
1307	52356 31113	9	   	236.21	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1LHND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aSELL
1308	32223 41163	2	   	236.16	DCR|2VULN|2DMG|1TLV|1CDMG|1AART|1SELL	1LWND|23VULN|4CDMG|5SELL|6aDMG|7RCR|8AART|9TLV
1309	32656 13111	6	   	236.16	DCR|3VULN|1DMG|2ASPD|1DUR|1AART	19LWND|249VULN|3DUR|5DMG|6MBVNT|7RCR|89ASPD|9BPWR|aAART
1310	52263 53233	9	   	236.15	DCR|4VULN|1TLV|2LIT	15LHND|2467VULN|34LIT|4BPWR|8TLV|9BELT|aRCR
1311	62252 42322	9	   	236.15	DCR|4VULN|1TLV|2LIT	135BEXP|2456VULN|56BPWR|7TLV|89LIT|aRCR
1312	25346 11333	10	   	236.14	DCR|3VULN|2DMG|1DUR	1MLV|279VULN|3DUR|45DMG|6RCR|8FEWX|aLIT
1313	14612 23316	5	   	236.14	DCR|3VULN|2DMG|1DUR	1ASPD|2RPLT|3DUR|489VULN|5ZMB|67DMG|aRCR
1314	25346 21133	10	   	236.14	DCR|3VULN|2DMG|1DUR	1MLV|279VULN|3DUR|45DMG|6LHND|8RCR|aLIT
1315	25344 11213	9	   	236.11	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1MLV|257VULN|3DUR|4DMG|6RCR|8DUST|9TLV|aSELL
1316	22344 31113	9	   	236.11	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aSELL
1317	25342 31113	9	   	236.11	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aSELL
1318	32654 13113	9	   	236.11	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1LWND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aSELL
1319	32656 21113	9	   	236.11	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1LWND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aSELL
1320	52354 13113	9	   	236.11	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1LHND|245VULN|3DUR|6RCR|7ERES|8DMG|9TLV|aSELL
1321	52356 21113	9	   	236.11	DCR|3VULN|1TLV|1DMG|1DUR|1SELL	1LHND|247VULN|3DUR|5DMG|6ERES|8RCR|9TLV|aSELL
1322	22344 31153	10	   	236.04	DCR|3VULN|2DMG|1DUR	1MLV|26DUST|3DUR|49DMG|567VULN|6BPWR|8RCR|aLIT
1323	25342 31153	10	   	236.04	DCR|3VULN|2DMG|1DUR	1MLV|267VULN|3DUR|49DMG|56DUST|6BPWR|8RCR|aLIT
1324	25346 11233	10	   	236.04	DCR|3VULN|2DMG|1DUR	1MLV|279VULN|3DUR|45DMG|6RCR|8DUST|aLIT
1325	52322 15263	5	   	236.03	DCR|1VULN|2DMG|2DUR|1TLV|1CDMG	1LHND|2VULN|37DUR|4CDMG|5TLV|68DMG|9LIT|aRCR
1326	36611 11431	8	   	236.00	DCR|2VULN|2DUR|1TLV|1DMG|1AART	1LWND|23DUR|4TLV|5DMG|6RCR|7aVULN|8AART|9RMIN
1327	36611 11431	9	   	236.00	DCR|2VULN|2DUR|1TLV|1DMG|1AART	1LWND|23DUR|4TLV|5DMG|6RCR|7aVULN|8AART|9CGEN
1328	36611 11432	10	   	236.00	DCR|2VULN|2DUR|1TLV|1DMG|1AART	1LWND|23DUR|4TLV|5DMG|6RCR|7aVULN|8AART|9CGEN
1329	62211 11156	7	   	236.00	DCR|2VULN|2DUR|1TLV|1DMG|1AART	13BEXP|27VULN|4TLV|5DMG|6RCR|8AART|9aDUR
1330	32634 11163	6	   	236.00	DCR|2VULN|2DUR|1TLV|1DMG|1AART	1LWND|25VULN|37DUR|4RCVC|6RCR|8AART|9TLV|aDMG
1331	15244 12123	6	   	235.98	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|258VULN|3MLV|4FEWX|6RCR|78LIT|8BPWR|9aDUR
1332	15251 12123	6	   	235.98	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|248VULN|3MLV|5LWND|6RCR|78LIT|8BPWR|9aDUR
1333	15252 12123	6	   	235.98	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|248VULN|3MLV|5LHND|6RCR|78LIT|8BPWR|9aDUR
1334	15254 12123	6	   	235.98	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|248VULN|3MLV|5BEXP|6RCR|78LIT|8BPWR|9aDUR
1335	15451 12123	6	   	235.98	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|248VULN|3CGEN|5LWND|6RCR|78LIT|8BPWR|9aDUR
1336	15452 12123	6	   	235.98	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|248VULN|3CGEN|5LHND|6RCR|78LIT|8BPWR|9aDUR
1337	12253 61152	4	   	235.96	DCR|3VULN|3DUR|1AART	1ASPD|259DUR|3MLV|46aVULN|7RCR|8AART
1338	12254 11152	7	   	235.96	DCR|3VULN|3DUR|1AART	1ASPD|29aDUR|3MLV|457VULN|6RCR|8AART
1339	12254 11152	6	   	235.96	DCR|3VULN|3DUR|1AART	1ASPD|279DUR|3MLV|45aVULN|6RCR|8AART
1340	12265 11152	7	   	235.96	DCR|3VULN|3DUR|1AART	1ASPD|249DUR|3MLV|57aVULN|6RCR|8AART
1341	45611 11331	8	   	235.90	DCR|2VULN|2DUR|1TLV|1DMG|1AART	1LEGI|23DUR|4TLV|5DMG|6RCR|79VULN|8FEWX|aAART
1342	15124 12123	6	   	235.88	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|258VULN|3LHND|4ERES|6RCR|78LIT|8BPWR|9aDUR
1343	15234 12123	6	   	235.88	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|258VULN|3MLV|4DUST|6RCR|78LIT|8BPWR|9aDUR
1344	15434 12123	6	   	235.88	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|258VULN|3CGEN|4DUST|6RCR|78LIT|8BPWR|9aDUR
1345	15524 12123	6	   	235.88	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|258VULN|3BEXP|4ERES|6RCR|78LIT|8BPWR|9aDUR
1346	15624 12123	6	   	235.88	DCR|3VULN|2DUR|2ASPD|2LIT	18ASPD|258VULN|3LWND|4ERES|6RCR|78LIT|8BPWR|9aDUR
1347	15411 23622	4	   	235.86	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|35aCGEN|4TLV|678DUR|8BPWR|9RCR
1348	15413 23622	4	   	235.86	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|3aCGEN|4TLV|5DMSP|678DUR|8BPWR|9RCR
1349	45611 11231	8	   	235.80	DCR|2VULN|2DUR|1TLV|1DMG|1AART	1LEGI|23DUR|4TLV|5DMG|6RCR|79VULN|8MBVNT|aAART
1350	15411 23621	4	   	235.76	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|35CGEN|4TLV|678DUR|8BPWR|9RCR|aBBNT
1351	15411 23623	4	   	235.76	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|35CGEN|4TLV|678DUR|8BPWR|9RCR|aTBNT
1352	15413 23621	4	   	235.76	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|3CGEN|4TLV|5DMSP|678DUR|8BPWR|9RCR|aBBNT
1353	15413 23623	4	   	235.76	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|3CGEN|4TLV|5DMSP|678DUR|8BPWR|9RCR|aTBNT
1354	22223 41512	1	   	235.75	DCR|3VULN|3DMG	19MLV|2RMIN|3ASPD|49aVULN|5RCVC|689DMG|7RCR|9BPWR
1355	52354 12133	6	   	235.68	DCR|4VULN|2DUR|1AART	17aLHND|245aVULN|3aDUR|6RCR|8AART|9DMSP|aBPWR
1356	52354 13133	6	   	235.68	DCR|4VULN|2DUR|1AART	1aLHND|245aVULN|3aDUR|6RCR|7RCVC|8AART|9DMSP|aBPWR
1357	32634 11123	7	   	235.68	DCR|4VULN|2DUR|1AART	19aLWND|257aVULN|3aDUR|4RCVC|6RCR|8AART|aBPWR
1358	32634 11133	7	   	235.68	DCR|4VULN|2DUR|1AART	1aLWND|257aVULN|3aDUR|49RCVC|6RCR|8AART|aBPWR
1359	32634 11143	7	   	235.68	DCR|4VULN|2DUR|1AART	1aLWND|257aVULN|3aDUR|4RCVC|6RCR|8AART|9DMSP|aBPWR
1360	52334 11133	7	   	235.68	DCR|4VULN|2DUR|1AART	1aLHND|257aVULN|3aDUR|4RCVC|6RCR|8AART|9DMSP|aBPWR
1361	15123 16382	5	   	235.66	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|3LHND|4ERES|5MBVNT|6RCR|789DUR|8BPWR|aTLV
1362	15523 16322	5	   	235.66	DCR|2VULN|3DUR|1TLV|2ASPD	18ASPD|28VULN|3BEXP|4ERES|5MBVNT|6RCR|789DUR|8BPWR|aTLV
1363	62531 62211	8	   	235.65	DCR|3VULN|3DMG	1BEXP|256VULN|3RPLT|459DMG|5BPWR|7LIT|8RCR|aRCVC
1364	32254 12211	7	   	235.58	DCR|4VULN|2DUR|1AART	19LWND|2459VULN|3BEXP|6RCR|7DUST|89DUR|9BPWR|aAART
1365	32254 14211	6	   	235.58	DCR|4VULN|2DUR|1AART	19LWND|2459VULN|3BEXP|6RCR|7DUST|89DUR|9BPWR|aAART
1366	32354 16211	7	   	235.58	DCR|4VULN|2DUR|1AART	19LWND|2459VULN|3DUST|6RCR|7BEXP|89DUR|9BPWR|aAART
1367	62154 12211	7	   	235.58	DCR|4VULN|2DUR|1AART	19BEXP|2459VULN|3LHND|6RCR|7DUST|89DUR|9BPWR|aAART
1368	62531 62212	8	   	235.55	DCR|3VULN|3DMG	1BEXP|256VULN|3RPLT|459DMG|5BPWR|7LIT|8RCR|aDUST
1369	13531 12521	1	   	235.52	DCR|2VULN|3DUR|1DMG|1CDMG	1ASPD|28VULN|3CDMG|4LWND|589DUR|6DMG|78MLV|8BPWR|aRCR
1370	15531 12521	2	   	235.52	DCR|2VULN|3DUR|1DMG|1CDMG	1ASPD|28VULN|3CDMG|4LWND|589DUR|6DMG|78MLV|8BPWR|aRCR
1371	32654 11122	7	   	235.48	DCR|4VULN|2DUR|1AART	19LWND|2457VULN|3aDUR|6RCR|8AART
1372	32654 11132	7	   	235.48	DCR|4VULN|2DUR|1AART	1LWND|2457VULN|3aDUR|6RCR|8AART|9RCVC
1373	52354 11132	7	   	235.48	DCR|4VULN|2DUR|1AART	1LHND|2457VULN|3aDUR|6RCR|8AART|9DMSP
1374	32461 11431	9	   	235.45	DCR|3VULN|3DMG	1LWND|247VULN|3ERES|59aDMG|6RCR|8LIT
1375	22351 42162	6	   	235.42	DCR|2VULN|3DUR|1DMG|1CDMG	18MLV|24DUST|348DUR|48BPWR|5DMG|6LIT|78VULN|9RCR|aCDMG
1376	11525 11512	2	 * 	235.37	DCR|3VULN|2DMG|3ASPD	159ASPD|2RMIN|38DMG|49aVULN|69MLV|7RCR|9BPWR
1377	12525 11512	1	   	235.37	DCR|3VULN|2DMG|3ASPD	159ASPD|2RMIN|38DMG|49aVULN|69MLV|7RCR|9BPWR
1378	12266 13216	7	   	235.32	DCR|2VULN|3DUR|1DMG|1CDMG	1ASPD|24aDUR|3MLV|5CDMG|69VULN|7RCR|8DMG
1379	62211 11335	10	   	235.26	DCR|3VULN|1TLV|1DMG|2LIT	13aBEXP|27aVULN|4TLV|5DMG|6RCR|8BELT|9aLIT|aBPWR
1380	62211 12111	6	   	235.26	DCR|3VULN|1TLV|1DMG|2LIT	138BEXP|289VULN|4TLV|5DMG|6RCR|78LIT|8BPWR|aLHND
1381	62211 12113	6	   	235.26	DCR|3VULN|1TLV|1DMG|2LIT	138BEXP|289VULN|4TLV|5DMG|6RCR|78LIT|8BPWR|aRCVC
1382	62211 12114	6	   	235.26	DCR|3VULN|1TLV|1DMG|2LIT	138BEXP|289VULN|4TLV|5DMG|6RCR|78LIT|8BPWR|aCGEN
1383	52111 12111	6	   	235.16	DCR|3VULN|1TLV|1DMG|2LIT	138LHND|28aVULN|4TLV|5DMG|6RCR|78LIT|8BPWR|9BBNT
1384	62211 12112	6	   	235.16	DCR|3VULN|1TLV|1DMG|2LIT	138BEXP|289VULN|4TLV|5DMG|6RCR|78LIT|8BPWR|aTBNT
1385	62211 12116	6	   	235.16	DCR|3VULN|1TLV|1DMG|2LIT	138BEXP|289VULN|4TLV|5DMG|6RCR|78LIT|8BPWR|aDUST
1386	62211 12124	6	   	235.12	DCR|2VULN|1TLV|1DMG|1DUR|2LIT	138BEXP|28VULN|4TLV|5DMG|6RCR|78LIT|8BPWR|9DUR|aASPD
1387	25411 36111	5	   	235.07	DCR|2VULN|1TLV|1DMG|1DUR|1CDMG|1AART	1MLV|28VULN|3CGEN|4TLV|5DMG|6CDMG|7DUR|9RCR|aAART
1388	52111 36111	6	   	235.07	DCR|2VULN|1TLV|1DMG|1DUR|1CDMG|1AART	13LHND|28VULN|4TLV|5DMG|6CDMG|7DUR|9RCR|aAART
1389	52111 36111	5	   	235.07	DCR|2VULN|1TLV|1DMG|1DUR|1CDMG|1AART	13LHND|28VULN|4TLV|5DMG|6CDMG|7DUR|9RCR|aAART
1390	52111 36311	8	   	235.07	DCR|2VULN|1TLV|1DMG|1DUR|1CDMG|1AART	13LHND|27VULN|4TLV|5DMG|6CDMG|8DUR|9RCR|aAART
1391	52111 11443	10	   	235.06	DCR|3VULN|1TLV|1DMG|2LIT	13LHND|279VULN|4TLV|5DMG|6RCR|8aLIT
