0	Index      	 *	Score 	Summary	Detail	
1	43651 24134	 * 	180.76	DCR|2VULN|2DMG|1AART|1CDMG	17LWND|27LIT|3AART|47DMG|5MBVNT|6RCR|7BPWR|8CDMG|9aVULN
1177	36327 22411	   	151.62	DCR|3VULN|1AART|1ZMB	1LEGI|235VULN|4MBVNT|6RCR|7BELT|8LWND|9ZMB|aAART
1178	55231 31223	   	151.59	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	1LIT|2TLV|3AART|4ZMB|5DMG|6DMSP|7VULN|8RCR|9LHND|aCDMG
1179	55231 31253	   	151.59	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	1LIT|2TLV|3AART|4ZMB|5DMG|6DMSP|7VULN|8RCR|9LWND|aCDMG
1180	55231 51223	   	151.59	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	16LIT|2TLV|3AART|4ZMB|5DMG|7VULN|8RCR|9LHND|aCDMG
1181	36321 58143	   	151.58	DCR|4VULN|1DMG	1LEGI|2379VULN|4MBVNT|5RPLT|6RCR|8BEXP|aDMG
1182	36327 27143	   	151.58	DCR|4VULN|1DMG	1LEGI|2359VULN|4MBVNT|6RCR|7RPLT|8BEXP|aDMG
1183	31156 12332	   	151.57	DCR|2DMG|1AART|1VULN|1DUR	1LEGI|2AART|3LIT|45DMG|6LWND|7VULN|8RCVC|9RCR|aDUR
1184	11363 33623	   	151.56	DCR|2VULN|1AART|1DMG|1ASPD	17ERES|2BELT|3AART|4ASPD|57LIT|67VULN|7BPWR|8RCR|9DMG|aLHND
1185	11363 33624	   	151.56	DCR|2VULN|1AART|1DMG|1ASPD	17ERES|2BELT|3AART|4ASPD|57LIT|67VULN|7BPWR|8RCR|9DMG|aLWND
1186	11363 33626	   	151.56	DCR|2VULN|1AART|1DMG|1ASPD	17ERES|2BELT|3AART|4ASPD|57LIT|67VULN|7BPWR|8RCR|9DMG|aFEWX
1187	43653 21222	   	151.56	DCR|2DMG|1AART|1VULN|1DUR	15LWND|2LIT|3AART|46DMG|7VULN|8RCR|9LHND|aDUR
1188	66341 33222	   	151.56	ACR|2DMG|1AART|1VULN|1DUR	1DUR|28DMG|3LEGI|4DUST|5RCR|69RCVC|7VULN|aAART
1189	16351 43123	   	151.51	DCR|2AART|2VULN|1ZMB	15ERES|2aVULN|39AART|4LWND|6RCR|7ZMB|8MBVNT
1190	35113 41315	   	151.49	DCR|2VULN|2DMG|1ASPD|1DUR	1LEGI|2RPLT|36VULN|46DMG|5RCVC|6BPWR|7ASPD|8RCR|9FEWX|aDUR
1191	35113 41335	   	151.49	DCR|2VULN|2DMG|1ASPD|1DUR	1LEGI|2RPLT|36VULN|46DMG|5RCVC|6BPWR|7ASPD|8RCR|9BEXP|aDUR
1192	32152 34231	 * 	151.48	DCR|2VULN|1AART|1DMG|2ASPD	1LEGI|2LHND|38VULN|47ASPD|5BEXP|6AART|9DMG|aRCR
1193	11363 33621	   	151.46	DCR|2VULN|1AART|1DMG|1ASPD	17ERES|2BELT|3AART|4ASPD|57LIT|67VULN|7BPWR|8RCR|9DMG|aDUST
1194	11363 33625	   	151.46	DCR|2VULN|1AART|1DMG|1ASPD	17aERES|2BELT|3AART|4ASPD|57LIT|67VULN|7BPWR|8RCR|9DMG
1195	16361 12245	   	151.46	DCR|3VULN|2AART	1ERES|27aVULN|36AART|4LIT|5MBVNT|8RCR|9RMIN
1196	16361 12261	   	151.46	DCR|3VULN|2AART	1ERES|27aVULN|36AART|4LIT|5MBVNT|8RCR|9LWND
1197	16331 41221	   	151.46	DCR|2VULN|1AART|1CDMG|1ASPD	157ERES|27VULN|3AART|47BEXP|6RCR|7BPWR|8CDMG|9RCVC|aASPD
1198	16351 41231	   	151.46	DCR|2VULN|1AART|1CDMG|1ASPD	157ERES|27VULN|3AART|47LWND|6RCR|7BPWR|8CDMG|9RCVC|aASPD
1199	11321 33452	   	151.44	DCR|1AART|1VULN|1DMG|2CDMG|1ASPD	1ERES|2BELT|3AART|47CDMG|5ASPD|6DMG|8LIT|9RCR|aVULN
1200	16335 13513	   	151.43	DCR|2DMG|1AART|1VULN	1ERES|2VULN|3AART|4BEXP|5SNIHEL|6RCR|7RCVC|8aDMG|9LHND
1201	32153 34231	   	151.38	DCR|2VULN|1AART|1DMG|2ASPD	1LEGI|2LHND|38VULN|47ASPD|5DUST|6AART|9DMG|aRCR
1202	16325 21241	   	151.37	DCR|3VULN|1AART|1CDMG	1ERES|28aVULN|3AART|4RPLT|5LIT|6CGEN|7CDMG|9RCR
1203	16366 22222	   	151.36	DCR|2VULN|1AART|1DMG|1DUR	1ERES|27VULN|3AART|4LIT|5DMG|6MLV|8RCR|9MBVNT|aDUR
1204	16361 12215	   	151.36	DCR|3VULN|2AART	19ERES|27aVULN|36AART|4LIT|5MBVNT|8RCR
1205	16335 13531	   	151.33	DCR|2DMG|1AART|1VULN	19ERES|2VULN|3AART|4BEXP|5SNIHEL|6RCR|7RCVC|8aDMG
1206	53231 22265	   	151.28	DCR|3AART|2DMG|1ZMB	1LIT|2MLV|39aAART|4ZMB|56DMG|7LWND|8RCR
1207	31151 24518	   	151.23	DCR|2DMG|1AART|1VULN	1LEGI|2AART|37LIT|47DMG|5MBVNT|6RCR|7BPWR|8LWND|9VULN|aRCVC
1208	53233 32221	   	151.22	DCR|3VULN|1AART|1ZMB	1LIT|2MLV|3AART|4ZMB|57aVULN|6CGEN|8RCR|9LHND
1209	53233 32234	   	151.22	DCR|3VULN|1AART|1ZMB	1LIT|2MLV|3AART|4ZMB|57aVULN|6CGEN|8RCR|9RMIN
1210	53233 32251	   	151.22	DCR|3VULN|1AART|1ZMB	1LIT|2MLV|3AART|4ZMB|57aVULN|6CGEN|8RCR|9BEXP
1211	53231 12343	   	151.20	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	1LIT|2MLV|3AART|4ZMB|5DMG|6LHND|7VULN|8RCVC|9RCR|aCDMG
1212	63352 23242	 * 	151.16	DCR|2VULN|1AART|2ZMB|2DUR	14DUR|2LIT|35VULN|6AART|79ZMB|8RCR|aRCVC
1213	56231 12116	   	151.13	DCR|1AART|1VULN|1DMG|2ZMB|1ASPD	1LIT|2ASPD|3AART|4aZMB|5DMG|6LWND|7RCR|8MBVNT|9VULN
1214	66223 51123	   	151.13	DCR|1AART|1VULN|1DMG|2ZMB|1DUR	1DUR|2DMG|3aZMB|4RPLT|5MGNLIT|6RCR|7AART|8VULN|9ERES
1215	16227 41426	   	151.13	DCR|2VULN|1AART|1DMG|1ZMB	1ERES|25VULN|3ZMB|4MBVNT|6DMG|7DUST|8RCR|9BEXP|aAART
1216	36321 53261	   	151.13	DCR|3VULN|1DMG|1CDMG	1LEGI|23aVULN|4MBVNT|5RPLT|6RCR|7CDMG|8DMG|9MLV
1217	16313 23251	   	151.12	DCR|3VULN|1AART|1ZMB	1ERES|25aVULN|3AART|4CGEN|6LIT|7ZMB|8RCR|9BEXP
1218	53233 32214	   	151.12	DCR|3VULN|1AART|1ZMB	1LIT|2MLV|3AART|4ZMB|57aVULN|6CGEN|8RCR|9ERES
1219	53233 42251	   	151.12	DCR|3VULN|1AART|1ZMB	1LIT|2MLV|3AART|4ZMB|57aVULN|6ERES|8RCR|9BEXP
1220	55233 22221	   	151.12	DCR|3VULN|1AART|1ZMB	1LIT|2TLV|3AART|4ZMB|57aVULN|6MLV|8RCR|9LHND
1221	55233 22234	   	151.12	DCR|3VULN|1AART|1ZMB	1LIT|2TLV|3AART|4ZMB|57aVULN|6MLV|8RCR|9RMIN
1222	55233 22251	   	151.12	DCR|3VULN|1AART|1ZMB	1LIT|2TLV|3AART|4ZMB|57aVULN|6MLV|8RCR|9BEXP
1223	31132 23413	   	151.12	ACR|2VULN|1AART|2DUR|1ZMB	1LEGI|2AART|3LIT|4RCR|59VULN|6CGEN|78DUR|aZMB
1224	31132 45413	   	151.12	ACR|2VULN|1AART|2DUR|1ZMB	1LEGI|2AART|3LIT|4RCR|59VULN|68DUR|7CGEN|aZMB
1225	31131 35313	   	151.10	ACR|1AART|1VULN|1DMG|1ZMB|1DUR	1LEGI|2AART|3LIT|4RCR|5RCVC|6LHND|7DMG|8DUR|9VULN|aZMB
1226	31131 35355	   	151.10	ACR|1AART|1VULN|1DMG|1ZMB|1DUR	1LEGI|2AART|3LIT|4RCR|5RCVC|6LHND|7DMG|8DUR|9ZMB|aVULN
1227	31131 55313	   	151.10	ACR|1AART|1VULN|1DMG|1ZMB|1DUR	1LEGI|2AART|3LIT|4RCR|5RCVC|6LWND|7DMG|8DUR|9VULN|aZMB
1228	55231 12343	   	151.10	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	1LIT|2TLV|3AART|4ZMB|5DMG|6LHND|7VULN|8RCVC|9RCR|aCDMG
1229	11361 36221	 * 	151.07	DCR|2AART|2VULN|3ASPD	18ERES|2BELT|37AART|468ASPD|58VULN|8BPWR|9FEWX|aRCR
1230	11361 36231	   	151.07	DCR|2AART|2VULN|3ASPD	18ERES|2BELT|37AART|468ASPD|58VULN|8BPWR|9LWND|aRCR
1231	11361 36251	   	151.07	DCR|2AART|2VULN|3ASPD	18ERES|2BELT|37AART|468ASPD|58VULN|8BPWR|9BEXP|aRCR
1232	53246 32331	   	151.07	DCR|2VULN|1AART|1DMG|1DUR	1LIT|2MLV|3AART|4DUR|5DMG|6CGEN|7aVULN|8RCVC|9RCR
1233	53252 33412	   	151.06	ACR|2AART|2VULN|2DUR	1LIT|2MLV|38AART|4RCR|5FEWX|69VULN|7aDUR
1234	62151 33523	   	151.05	ACR|3VULN|1DMG|1ASPD|1DUR	1DUR|2DUST|378VULN|4ASPD|5RCR|69RCVC|aDMG
1235	16526 23123	 * 	151.03	DCR|3VULN|3ZMB|2DUR	18ERES|258VULN|37DUR|4MLV|68aZMB|8BPWR|9RCR
1236	36327 21444	   	151.03	DCR|3VULN|1DMG|1CDMG	1LEGI|235VULN|4MBVNT|6RCR|7MLV|8DUST|9DMG|aCDMG
1237	36327 25444	   	151.03	DCR|3VULN|1DMG|1CDMG	1LEGI|235VULN|4MBVNT|6RCR|7CGEN|8DUST|9DMG|aCDMG
1238	16313 23214	   	151.02	DCR|3VULN|1AART|1ZMB	19ERES|25aVULN|3AART|4CGEN|6LIT|7ZMB|8RCR
1239	53233 42214	   	151.02	DCR|3VULN|1AART|1ZMB	1LIT|2MLV|3AART|4ZMB|57aVULN|69ERES|8RCR
1240	55233 22214	   	151.02	DCR|3VULN|1AART|1ZMB	1LIT|2TLV|3AART|4ZMB|57aVULN|6MLV|8RCR|9ERES
1241	53251 33512	   	150.96	ACR|2AART|2VULN|2DUR	1LIT|2MLV|38AART|4RCR|5MBVNT|69VULN|7aDUR
1242	53251 33541	   	150.96	ACR|2AART|2VULN|2DUR	1LIT|2MLV|38AART|4RCR|5MBVNT|6aVULN|79DUR
1243	31132 31164	   	150.95	ACR|1AART|1VULN|1DMG|1CDMG|1ASPD	1LEGI|2AART|37LIT|4RCR|5VULN|6ASPD|8CDMG|9CGEN|aDMG
1244	43351 11226	   	150.92	DCR|3VULN|2CDMG|1ZMB|1DUR	19LWND|2LIT|379VULN|4DUR|5BEXP|69CDMG|8RCR|9BPWR|aZMB
1245	16221 54842	   	150.92	DCR|2VULN|1AART|1CDMG|1ZMB	1aERES|2aVULN|3ZMB|4MBVNT|5RPLT|6RCR|7CDMG|8AART|9aBEXP|aBPWR
1246	31132 33352	 * 	150.87	ACR|2VULN|1AART|3DUR|1ASPD	1LEGI|2AART|3LIT|4RCR|58VULN|6ASPD|79aDUR
1247	31132 33612	   	150.87	ACR|2VULN|1AART|3DUR|1ASPD	1LEGI|2AART|3LIT|4RCR|59VULN|6ASPD|78aDUR
1248	16436 13122	   	150.87	DCR|3VULN|1DMG|1CDMG|1DUR	18ERES|258VULN|3DMG|4DUR|6DMSP|78TLV|8BPWR|9RCR|aCDMG
1249	52234 31253	   	150.84	DCR|2AART|1VULN|1DMG|1CDMG	1LIT|2ERES|3DMG|4CGEN|56AART|7VULN|8RCR|9LWND|aCDMG
1250	31551 41313	 * 	150.82	DCR|2AART|1VULN|1CDMG|1FLTHEA	1LEGI|2aAART|35ERES|4LWND|6RCR|7FLTHEA|8VULN|9CDMG
1251	31641 41313	   	150.82	DCR|2AART|1VULN|1CDMG|1FLTHEA	1LEGI|2aAART|3LWND|45ERES|6RCR|7FLTHEA|8VULN|9CDMG
1252	14221 52633	   	150.82	DCR|2VULN|1AART|1CDMG|1ZMB	1ERES|2LHND|3ZMB|4MBVNT|5RPLT|6RCR|7aVULN|8AART|9CDMG
1253	16221 54834	   	150.82	DCR|2VULN|1AART|1CDMG|1ZMB	1ERES|2aVULN|3ZMB|4MBVNT|5RPLT|6RCR|7CDMG|8AART|9CGEN
1254	16221 54843	   	150.82	DCR|2VULN|1AART|1CDMG|1ZMB	1ERES|2aVULN|3ZMB|4MBVNT|5RPLT|6RCR|7CDMG|8AART|9BEXP
1255	36321 53823	   	150.82	DCR|2VULN|1AART|1CDMG|1ZMB	1LEGI|23VULN|4MBVNT|5RPLT|6RCR|7CDMG|8AART|9ZMB|aLHND
1256	36627 13234	   	150.77	DCR|2VULN|1AART|2ASPD|1CDMG	1LEGI|25VULN|3RCVC|4MBVNT|6AART|78ASPD|9RCR|aCDMG
