0	Index      	 *	Score 	Summary	Detail	
1	23361 31344	 * 	188.28	DCR|2VULN|2DMG|1AART|3ASPD	1AART|2aCGEN|3RMIN|4aDMG|589ASPD|6RCR|7aVULN|aBPWR
1185	23542 32334	   	159.80	DCR|3VULN|2AART|1DUR	16AART|2CGEN|357VULN|4DUR|8RCR|9MLV|aFEWX
1186	23542 32343	   	159.80	DCR|3VULN|2AART|1DUR	16AART|2CGEN|357VULN|4DUR|8RCR|9LIT|aBELT
1187	23542 32352	   	159.80	DCR|3VULN|2AART|1DUR	16AART|29CGEN|357VULN|4DUR|8RCR|aLHND
1188	23523 32322	   	159.80	DCR|3VULN|2AART|1DUR	14AART|2CGEN|357VULN|6LHND|8RCR|9DUR|aBEXP
1189	23523 32324	   	159.80	DCR|3VULN|2AART|1DUR	14AART|2CGEN|357VULN|6LHND|8RCR|9DUR|aRMIN
1190	23523 32353	   	159.80	DCR|3VULN|2AART|1ASPD	14AART|29CGEN|357VULN|6LHND|8RCR|aASPD
1191	23523 62326	   	159.80	DCR|3VULN|2AART|1DUR	14AART|2CGEN|357VULN|6FEWX|8RCR|9LHND|aDUR
1192	23523 62336	   	159.80	DCR|3VULN|2AART|1DUR	14AART|2CGEN|357VULN|6FEWX|8RCR|9LWND|aDUR
1193	22524 43131	   	159.73	DCR|3AART|2VULN|1CDMG	145AART|27ERES|3aVULN|6RCR|8FEWX|9CDMG
1194	13511 31422	   	159.71	DCR|2VULN|1AART|1DMG|1CDMG|1DUR	1CGEN|2DMG|3ERES|4DUR|57VULN|6CDMG|8AART|9RCR|aLWND
1195	13511 31423	   	159.71	DCR|2VULN|1AART|1DMG|1CDMG|1DUR	1CGEN|2DMG|3ERES|4DUR|57VULN|6CDMG|8AART|9RCR|aRPLT
1196	23311 24154	 * 	159.71	DCR|2AART|2VULN|2ASPD|1CDMG	14AART|29CGEN|3RMIN|5CDMG|69ASPD|7LEGI|89VULN|9BPWR|aRCR
1197	23522 42333	   	159.70	DCR|3VULN|2AART|1DUR	14AART|2CGEN|367VULN|5DUR|8RCR|9MLV|aERES
1198	23522 42351	   	159.70	DCR|3VULN|2AART|1DUR	14AART|29CGEN|367VULN|5DUR|8RCR|aDUST
1199	23542 32333	   	159.70	DCR|3VULN|2AART|1DUR	16AART|2CGEN|357VULN|4DUR|8RCR|9MLV|aERES
1200	23542 32351	   	159.70	DCR|3VULN|2AART|1DUR	16AART|29CGEN|357VULN|4DUR|8RCR|aDUST
1201	23523 32321	   	159.70	DCR|3VULN|2AART|1DUR	14AART|2CGEN|357VULN|6LHND|8RCR|9DUR|aERES
1202	23523 32325	   	159.70	DCR|3VULN|2AART|1DUR	14AART|2CGEN|357VULN|6LHND|8RCR|9DUR|aDUST
1203	23523 32362	   	159.70	DCR|3VULN|2AART|1ASPD	14AART|2CGEN|357VULN|6LHND|8RCR|9ERES|aASPD
1204	23523 62362	   	159.70	DCR|3VULN|2AART|1ASPD	14AART|2CGEN|357VULN|6FEWX|8RCR|9ERES|aASPD
1205	16623 12313	   	159.70	DCR|4VULN|1AART	1CGEN|2AART|39RCVC|457aVULN|6DUST|8RCR
1206	31631 26313	   	159.69	ACR|2VULN|1AART|1DMG|1CDMG|1ZMB|1DUR|1MSE	1MSE|2RCR|3DUR|4AART|5aVULN|6DMG|7CDMG|8RPLT|9ZMB
1207	31631 26336	   	159.69	ACR|2VULN|1AART|1DMG|1CDMG|1ZMB|1DUR|1MSE	1MSE|2RCR|3DUR|4AART|59VULN|6DMG|7CDMG|8RPLT|aZMB
1208	31231 15453	   	159.69	ACR|2VULN|1AART|1DMG|1CDMG|1ZMB|1DUR|1MSE	1MSE|2RCR|3FEWX|4AART|5aVULN|6CDMG|7DUR|8DMG|9ZMB
1209	31231 26453	   	159.69	ACR|2VULN|1AART|1DMG|1CDMG|1ZMB|1DUR|1MSE	1MSE|2RCR|3FEWX|4AART|5aVULN|6DMG|7CDMG|8DUR|9ZMB
1210	31232 26653	   	159.69	ACR|2VULN|1AART|1DMG|1CDMG|1ZMB|1DUR|1MSE	1MSE|2RCR|3FEWX|4AART|5DUR|6DMG|7CDMG|8aVULN|9ZMB
1211	51631 25212	   	159.69	ACR|2VULN|1AART|1DMG|1DUR	1BEXP|2RCR|3DUR|4AART|59VULN|6DMG|78DUST|aRCVC
1212	25613 26123	   	159.68	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|25CDMG|3LWND|4DMSP|6ASPD|7DUR|8VULN|9RCR|aDMG
1213	25613 62123	   	159.68	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|25CDMG|3LWND|4DMSP|6DUR|7ASPD|8VULN|9RCR|aDMG
1214	25652 21323	   	159.68	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|25CDMG|37LWND|4DUR|6VULN|8ASPD|9RCR|aDMG
1215	25652 22123	   	159.68	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|25CDMG|38LWND|4DUR|6VULN|7ASPD|9RCR|aDMG
1216	16361 31322	   	159.64	DCR|1AART|1VULN|1DMG|2ASPD|1CDMG	1CGEN|2AART|3RMIN|4DMG|58ASPD|6RCR|7VULN|9CDMG|aMLV
1217	16361 31324	   	159.64	DCR|1AART|1VULN|1DMG|2ASPD|1CDMG	1CGEN|2AART|3aRMIN|4DMG|58ASPD|6RCR|7VULN|9CDMG
1218	16361 31325	   	159.64	DCR|1AART|1VULN|1DMG|2ASPD|1CDMG	1CGEN|2AART|3RMIN|4DMG|58ASPD|6RCR|7VULN|9CDMG|aLHND
1219	16522 35331	   	159.64	DCR|3AART|1VULN|1DMG|1ASPD|1DUR	1aCGEN|246AART|3VULN|5DUR|7RCR|8DMG|9ASPD
1220	13511 31421	   	159.61	DCR|2VULN|1AART|1DMG|1CDMG|1DUR	1CGEN|2DMG|3aERES|4DUR|57VULN|6CDMG|8AART|9RCR
1221	13511 31425	   	159.61	DCR|2VULN|1AART|1DMG|1CDMG|1DUR	1CGEN|2DMG|3ERES|4DUR|57VULN|6CDMG|8AART|9RCR|aDUST
1222	22525 31341	   	159.60	DCR|3VULN|2AART|1ASPD	14AART|2ERES|37aVULN|5CGEN|6DUST|8RCR|9ASPD
1223	23522 42361	   	159.60	DCR|3VULN|2AART|1DUR	14AART|2CGEN|367VULN|5DUR|8RCR|9ERES|aTLV
1224	23522 42363	   	159.60	DCR|3VULN|2AART|1DUR	14AART|2CGEN|367VULN|5DUR|8RCR|9ERES|aDUST
1225	23523 12362	   	159.60	DCR|3VULN|2AART|1ASPD	14AART|2CGEN|357VULN|6DUST|8RCR|9ERES|aASPD
1226	23526 31341	   	159.60	DCR|3VULN|2AART|1ASPD	14AART|2CGEN|37aVULN|5ERES|6DUST|8RCR|9ASPD
1227	23542 32361	   	159.60	DCR|3VULN|2AART|1DUR	16AART|2CGEN|357VULN|4DUR|8RCR|9ERES|aTLV
1228	23542 32363	   	159.60	DCR|3VULN|2AART|1DUR	16AART|2CGEN|357VULN|4DUR|8RCR|9ERES|aDUST
1229	31631 26153	   	159.59	ACR|2VULN|1AART|1DMG|1CDMG|1ZMB|1DUR|1MSE	1MSE|2RCR|3DUR|4AART|5aVULN|6DMG|7CDMG|8DUST|9ZMB
1230	26452 31322	   	159.59	ACR|2DMG|1AART|1VULN|1ASPD	1AART|2LHND|3RCR|4ASPD|5RPLT|6LIT|7VULN|8aDMG|9RCVC
1231	25313 25123	   	159.58	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|25CDMG|3LEGI|4DMSP|6ASPD|7DUR|8VULN|9RCR|aDMG
1232	25313 62123	   	159.58	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|25CDMG|3LEGI|4DMSP|6DUR|7ASPD|8VULN|9RCR|aDMG
1233	25315 35123	   	159.58	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|26CDMG|3LEGI|4DMSP|5ASPD|7DUR|8VULN|9RCR|aDMG
1234	25352 42123	   	159.58	DCR|1AART|1VULN|1DMG|2CDMG|1DUR|1ASPD	1AART|25CDMG|3LEGI|4DUR|6DMSP|7ASPD|8VULN|9RCR|aDMG
1235	25146 12121	   	159.54	DCR|2AART|1VULN|1DMG|1CDMG|1ZMB	14AART|2CDMG|3RPLT|5DMG|6LHND|7LIT|8VULN|9ZMB|aRCR
1236	25146 22121	   	159.54	DCR|2AART|1VULN|1DMG|1CDMG|1ZMB	14AART|2CDMG|3RPLT|5DMG|6LWND|7LIT|8VULN|9ZMB|aRCR
1237	16361 31323	   	159.54	DCR|1AART|1VULN|1DMG|2ASPD|1CDMG	1CGEN|2AART|3RMIN|4DMG|58ASPD|6RCR|7VULN|9CDMG|aERES
1238	16522 35333	   	159.54	DCR|3AART|1VULN|1DMG|1DUR|1ASPD	1CGEN|246AART|3VULN|5DUR|7RCR|8DMG|9ASPD|aERES
1239	21311 24154	   	159.51	DCR|2AART|2VULN|2ASPD|1CDMG	14AART|29TLV|3RMIN|5CDMG|69ASPD|7LEGI|89VULN|9BPWR|aRCR
1240	22311 24154	   	159.51	DCR|2AART|2VULN|2ASPD|1CDMG	14AART|29ERES|3RMIN|5CDMG|69ASPD|7LEGI|89VULN|9BPWR|aRCR
1241	54112 61313	   	159.48	DCR|3VULN|1AART|1DMG	1BEXP|2DUST|3TLV|4AART|569VULN|7FEWX|8RCR|aDMG
1242	23361 31432	   	159.47	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2CGEN|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aLHND
1243	23361 31434	   	159.47	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2CGEN|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aFEWX
1244	23361 31461	   	159.47	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2CGEN|39RMIN|4DMG|5ASPD|6RCR|7aVULN|8RCVC
1245	23361 33236	   	159.47	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2CGEN|3RMIN|4DMG|5ASPD|6RCR|7BEXP|8RCVC|9aVULN
1246	51631 33613	   	159.47	ACR|3VULN|1AART|2DUR	1BEXP|2RCR|3aDUR|4AART|589VULN|6LHND|7RMIN
1247	15612 33411	   	159.46	ACR|2DMG|1AART|1VULN|1DUR	1CGEN|2DUR|3RCR|4AART|5VULN|6VENICY|7aDMG|89RCVC
1248	15612 33413	   	159.46	ACR|2VULN|1AART|1DMG|1DUR	1CGEN|2DUR|3RCR|4AART|5aVULN|6VENICY|7DMG|89RCVC
1249	23311 23154	   	159.41	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|29CGEN|3RMIN|59CDMG|6ASPD|7DUST|89VULN|9BPWR|aRCR
1250	23311 32154	   	159.41	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|29CGEN|3RMIN|59CDMG|6DUST|7ASPD|89VULN|9BPWR|aRCR
1251	16513 12313	   	159.40	DCR|4VULN|1AART	1CGEN|2AART|357aVULN|49RCVC|6DUST|8RCR
1252	51631 21141	   	159.38	ACR|2AART|1VULN|1DMG|1ASPD|1DUR	1BEXP|2RCR|3DUR|49AART|5VULN|6DMG|7CGEN|8RPLT|aASPD
1253	41622 61131	   	159.38	DCR|2VULN|1AART|1DMG|1CDMG	1RPLT|2DMG|3LIT|4CDMG|5AART|6DLOT|7RCR|89VULN|aMLV
1254	21331 31432	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aLHND
1255	21331 31434	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aFEWX
1256	21331 31461	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|39RMIN|4DMG|5ASPD|6RCR|7aVULN|8RCVC
1257	21331 33336	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|3RMIN|4DMG|5ASPD|6RCR|7BEXP|8RCVC|9aVULN
1258	22361 31432	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2ERES|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aLHND
1259	22361 31434	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2ERES|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aFEWX
1260	22361 31461	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2ERES|39RMIN|4DMG|5ASPD|6RCR|7aVULN|8RCVC
1261	23361 31433	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2CGEN|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aERES
1262	23361 31453	   	159.37	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2CGEN|3RMIN|4DMG|5ASPD|6RCR|7aVULN|8RCVC|9DUST
1263	51112 66313	   	159.37	ACR|3VULN|1AART|2DUR	1BEXP|2RCR|3TLV|4AART|568VULN|7LWND|9aDUR
1264	22524 15311	   	159.34	DCR|3VULN|3AART	145AART|2ERES|389VULN|6TLV|7RCR|aRMIN
1265	22524 15313	   	159.34	DCR|3VULN|3AART	145AART|2ERES|389VULN|6TLV|7RCR|aMLV
1266	22522 21346	   	159.31	DCR|2AART|2VULN|1DMG|1DUR	14AART|2ERES|37VULN|5DUR|6DMG|8BELT|9BEXP|aRCR
1267	22522 22316	   	159.31	DCR|2AART|2DMG|1VULN|1DUR	14AART|2ERES|3VULN|5DUR|69DMG|7BEXP|8BELT|aRCR
1268	25643 21133	   	159.31	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|25CDMG|3LWND|6ASPD|78VULN|9BEXP|aRCR
1269	26322 21416	   	159.31	DCR|2AART|2DMG|1VULN|1DUR	14AART|2LHND|3ERES|5DUR|69DMG|7VULN|8BELT|aRCR
1270	51112 52141	   	159.28	ACR|2AART|1VULN|1DMG|1DUR|1ASPD	1BEXP|2RCR|3TLV|49AART|5VULN|6DMG|7DUR|8RPLT|aASPD
1271	51631 22141	   	159.28	ACR|2AART|1VULN|1DMG|1DUR|1ASPD	1BEXP|2RCR|3DUR|49AART|5VULN|6DMG|7ERES|8RPLT|aASPD
1272	41622 61132	   	159.28	DCR|2VULN|1AART|1DMG|1CDMG	1RPLT|2DMG|3LIT|4CDMG|5AART|6DLOT|7RCR|89VULN|aDUST
1273	21561 31432	   	159.27	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|3ERES|4DMG|5ASPD|6RCR|79VULN|8RCVC|aLHND
1274	21331 31433	   	159.27	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aERES
1275	21331 31453	   	159.27	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|3RMIN|4DMG|5ASPD|6RCR|7aVULN|8RCVC|9DUST
1276	22361 31433	   	159.27	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2aERES|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC
1277	22361 31453	   	159.27	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2ERES|3RMIN|4DMG|5ASPD|6RCR|7aVULN|8RCVC|9DUST
1278	13262 61631	 * 	159.21	DCR|3VULN|2DMG|1CDMG	1CGEN|26DMG|3FEWX|4CDMG|568VULN|6BPWR|7ERES|9DUST|aRCR
1279	21311 23154	   	159.21	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|29TLV|3RMIN|59CDMG|6ASPD|7DUST|89VULN|9BPWR|aRCR
1280	21311 32154	   	159.21	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|29TLV|3RMIN|59CDMG|6DUST|7ASPD|89VULN|9BPWR|aRCR
1281	22311 23154	   	159.21	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|29ERES|3RMIN|59CDMG|6ASPD|7DUST|89VULN|9BPWR|aRCR
1282	22311 32154	   	159.21	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|29ERES|3RMIN|59CDMG|6DUST|7ASPD|89VULN|9BPWR|aRCR
1283	25342 22433	   	159.21	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|28CDMG|3LEGI|56VULN|7ASPD|9BEXP|aRCR
1284	25345 31133	   	159.21	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|26CDMG|3LEGI|5ASPD|78VULN|9BEXP|aRCR
1285	25343 21133	   	159.21	DCR|2AART|2VULN|2CDMG|1ASPD	14AART|25CDMG|3LEGI|6ASPD|78VULN|9BEXP|aRCR
1286	16522 42313	   	159.20	DCR|3VULN|2AART|1DUR	1aCGEN|24AART|367VULN|5DUR|8RCR|9BELT
1287	16522 42332	   	159.20	DCR|3VULN|2AART|1DUR	1CGEN|24AART|367VULN|5DUR|8RCR|9MLV|aLHND
1288	16542 32313	   	159.20	DCR|3VULN|2AART|1DUR	1aCGEN|26AART|357VULN|4DUR|8RCR|9BELT
1289	16542 32332	   	159.20	DCR|3VULN|2AART|1DUR	1CGEN|26AART|357VULN|4DUR|8RCR|9MLV|aLHND
1290	16523 32322	   	159.20	DCR|3VULN|2AART|1DUR	1CGEN|24AART|357VULN|6LHND|8RCR|9DUR|aBEXP
1291	16523 32324	   	159.20	DCR|3VULN|2AART|1DUR	1CGEN|24AART|357VULN|6LHND|8RCR|9DUR|aRMIN
1292	16523 32353	   	159.20	DCR|3VULN|2AART|1ASPD	19CGEN|24AART|357VULN|6LHND|8RCR|aASPD
1293	15612 16231	   	159.18	ACR|1AART|1VULN|1DMG|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5VULN|6BEXP|7CDMG|8ASPD|9FEWX|aDMG
1294	15613 22251	   	159.18	ACR|1AART|1DMG|1VULN|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5CDMG|6LWND|7LHND|8ASPD|9VULN|aDMG
1295	15613 23211	   	159.18	ACR|1AART|1VULN|1DMG|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5CDMG|6LWND|7RMIN|8DMG|9VULN|aASPD
1296	15613 33251	   	159.18	ACR|1AART|1DMG|1VULN|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5CDMG|6LHND|7LWND|8ASPD|9VULN|aDMG
1297	23524 11411	   	159.17	DCR|3VULN|3AART|1DUR	145AART|2CGEN|379VULN|6TLV|8DUR|aRCR
1298	21561 31433	   	159.17	DCR|2VULN|1AART|1DMG|1ASPD	1AART|2TLV|3aERES|4DMG|5ASPD|6RCR|79VULN|8RCVC
1299	51231 16252	   	159.15	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3FEWX|47AART|5VULN|6CDMG|8LIT|9LHND|aDMG
1300	51631 11241	   	159.14	ACR|1AART|1VULN|2ASPD|1CDMG|1ZMB|1DUR	1BEXP|2RCR|3DUR|4AART|5VULN|6CDMG|7ZMB|8aASPD|9RMIN
1301	21211 31453	   	159.13	DCR|2VULN|1AART|1DMG|1ZMB	1AART|2TLV|3RPLT|4FEWX|5aVULN|6RMIN|7RCR|8DMG|9ZMB
1302	51232 16253	   	159.11	ACR|2VULN|1AART|1CDMG|1DUR|1ASPD	1BEXP|2RCR|3FEWX|4AART|5DUR|6CDMG|7MLV|8ASPD|9aVULN
1303	51232 12461	   	159.11	ACR|2DMG|1AART|1CDMG|1ASPD|1DUR	1BEXP|2RCR|3FEWX|4AART|5DUR|6CDMG|7LHND|89DMG|aASPD
1304	51232 12651	   	159.11	ACR|2VULN|1AART|1CDMG|1ASPD|1DUR	1BEXP|2RCR|3FEWX|4AART|5DUR|6CDMG|7LHND|89VULN|aASPD
1305	16522 42333	   	159.10	DCR|3VULN|2AART|1DUR	1CGEN|24AART|367VULN|5DUR|8RCR|9MLV|aERES
1306	16542 32333	   	159.10	DCR|3VULN|2AART|1DUR	1CGEN|26AART|357VULN|4DUR|8RCR|9MLV|aERES
1307	16523 32321	   	159.10	DCR|3VULN|2AART|1DUR	1CGEN|24AART|357VULN|6LHND|8RCR|9DUR|aERES
1308	16523 32325	   	159.10	DCR|3VULN|2AART|1DUR	1CGEN|24AART|357VULN|6LHND|8RCR|9DUR|aDUST
1309	16523 32362	   	159.10	DCR|3VULN|2AART|1ASPD	1CGEN|24AART|357VULN|6LHND|8RCR|9ERES|aASPD
1310	51112 55213	   	159.10	ACR|1AART|1VULN|1DMG|2DUR|1ZMB	1BEXP|2RCR|3TLV|4AART|5VULN|6DMG|7ZMB|8RCVC|9aDUR
1311	15612 33311	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5VULN|6VENICY|7DMG|8CDMG|9ASPD|aRMIN
1312	15612 33315	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5VULN|6VENICY|7DMG|8CDMG|9ASPD|aFEWX
1313	15612 33316	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1CGEN|2DUR|3RCR|4AART|5VULN|6VENICY|7DMG|8CDMG|9ASPD|aLHND
1314	15612 16211	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5VULN|6BEXP|7CDMG|8ASPD|9DUST|aDMG
1315	15613 13126	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1ASPD|1DUR	1CGEN|2DUR|3RCR|4AART|5CDMG|6BELT|7TLV|8ASPD|9DMG|aVULN
1316	15613 21211	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1CGEN|2DUR|3RCR|4AART|5CDMG|6LWND|7ERES|8DMG|9VULN|aASPD
1317	15613 31211	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1CGEN|2DUR|3RCR|4AART|5CDMG|6LHND|7ERES|8DMG|9VULN|aASPD
1318	15613 51211	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1CGEN|2DUR|3RCR|4AART|5CDMG|6ERES|7LWND|8DMG|9VULN|aASPD
1319	15613 52211	   	159.08	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1CGEN|2DUR|3RCR|4AART|5CDMG|6ERES|7LHND|8DMG|9VULN|aASPD
1320	22524 11411	   	159.07	DCR|3VULN|3AART|1DUR	145AART|2ERES|379VULN|6TLV|8DUR|aRCR
1321	51215 22113	   	159.07	ACR|2VULN|2AART|1ZMB|1DUR	1BEXP|2RCR|3FEWX|4aVULN|5MBVNT|6DUR|78AART|9ZMB
1322	51113 23226	   	159.05	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3TLV|4aAART|5CDMG|6VULN|7RMIN|8DMG|9DMSP
1323	51113 23266	   	159.05	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3TLV|4aAART|5CDMG|6VULN|7RMIN|8DMG|9LIT
1324	51231 26612	   	159.05	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3FEWX|4aAART|5VULN|6DMG|7CDMG|8MLV|9DUST
1325	51113 23166	   	159.05	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3TLV|48AART|5CDMG|6VULN|7RMIN|9LHND|aDMG
1326	51234 13232	   	159.05	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3FEWX|49AART|5DUST|6CDMG|7LIT|8VULN|aDMG
1327	51631 11221	   	159.04	ACR|1AART|1VULN|2ASPD|1CDMG|1ZMB|1DUR	1BEXP|2RCR|3DUR|4AART|5VULN|6CDMG|7ZMB|8aASPD|9ERES
1328	51232 26211	   	159.01	ACR|2DMG|1AART|1CDMG|1ASPD|1DUR	1BEXP|2RCR|3FEWX|4AART|5DUR|6aDMG|7CDMG|8ASPD|9DUST
1329	51231 15611	   	159.01	ACR|2VULN|1AART|1CDMG|1ASPD|1DUR	1BEXP|2RCR|3FEWX|4AART|58VULN|6CDMG|7DUR|9DUST|aASPD
1330	51231 15621	   	159.01	ACR|2VULN|1AART|1CDMG|1DUR|1ASPD	1BEXP|2RCR|3FEWX|4AART|58VULN|6CDMG|7DUR|9ERES|aASPD
1331	51232 26161	   	159.01	ACR|2DMG|1AART|1CDMG|1ASPD|1DUR	1BEXP|2RCR|3FEWX|4AART|5DUR|69DMG|7CDMG|8DUST|aASPD
1332	16523 12362	   	159.00	DCR|3VULN|2AART|1ASPD	1CGEN|24AART|357VULN|6DUST|8RCR|9ERES|aASPD
1333	51131 31626	 * 	158.99	ACR|4VULN|1CDMG|1ZMB	1BEXP|2RCR|34TLV|578aVULN|6CDMG|9ZMB
1334	15612 33313	   	158.98	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1CGEN|2DUR|3RCR|4AART|5VULN|6VENICY|7DMG|8CDMG|9ASPD|aERES
1335	65613 21211	   	158.98	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1TLV|2DUR|3RCR|4AART|5CDMG|6LWND|7ERES|8DMG|9VULN|aASPD
1336	65613 31211	   	158.98	ACR|1AART|1VULN|1DMG|1CDMG|1DUR|1ASPD	1TLV|2DUR|3RCR|4AART|5CDMG|6LHND|7ERES|8DMG|9VULN|aASPD
1337	25553 21211	 * 	158.97	DCR|2VULN|1AART|2ZMB|1CDMG	1AART|2CDMG|3FEWX|4LIT|58ZMB|6RCR|7CANSTR|9aVULN
1338	26543 21211	   	158.97	DCR|2VULN|1AART|2ZMB|1CDMG	1AART|2LHND|3LIT|4CDMG|58ZMB|6RCR|7CANSTR|9aVULN
1339	51113 21116	   	158.95	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3TLV|48AART|5CDMG|6VULN|7ERES|9LHND|aDMG
1340	51113 21266	   	158.95	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3TLV|4aAART|5CDMG|6VULN|7ERES|8DMG|9LIT
1341	51113 23256	   	158.95	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|39TLV|4aAART|5CDMG|6VULN|7RMIN|8DMG
1342	51113 24162	   	158.95	ACR|2AART|1VULN|1DMG|1CDMG	1BEXP|2RCR|3TLV|4aAART|5CDMG|6VULN|7FEWX|8DUST|9DMG
1343	23623 32311	   	158.92	DCR|4VULN|1AART	1AART|2CGEN|3RCVC|457aVULN|6LHND|8RCR|9BELT
1344	13511 31414	   	158.92	DCR|2VULN|1AART|1DMG|1CDMG|1DUR	1CGEN|2DMG|3ERES|4DUR|57VULN|6CDMG|8AART|9RCVC|aRCR
1345	26616 21333	   	158.88	DCR|2VULN|1AART|1DMG|1CDMG	1AART|2LHND|3BELT|4CDMG|56VULN|7NUKE|8RCVC|9RCR|aDMG
1346	22363 42162	   	158.88	DCR|3VULN|1AART|1DMG	1AART|28ERES|3RMIN|4DMG|567VULN|9RCR|aLHND
1347	23523 66313	   	158.88	DCR|2AART|2VULN|1DMG	14AART|2CGEN|35VULN|67FEWX|8RCR|9RCVC|aDMG
1348	23525 62313	   	158.88	DCR|2AART|2VULN|1DMG	14AART|25CGEN|37VULN|6FEWX|8RCR|9RCVC|aDMG
1349	42353 11121	   	158.87	DCR|2AART|2VULN|1DMG	1RPLT|2aAART|39VULN|4LSRHEA|5FEWX|6LSRREG|7RCR|8DMG
1350	16361 31432	   	158.87	DCR|2VULN|1AART|1DMG|1ASPD	1CGEN|2AART|3RMIN|4DMG|5ASPD|6RCR|79VULN|8RCVC|aLHND
